" NLC Code"," Entries Standard"," Entries Reduced"," Entries Season",Total Entries," Exits Standard"," Exits Reduced"," Exits Season",Total Exits," All Entries & Exits 0506",All Entires & Exits 0405,05/06 Interchanges
6028,61995.8334,51855.2008,213216.8403,327067.8745,58782.5599,51806.2008,213216.8403,323805.601,650873.4755,617740,
3033,35499,62680,73042.615,171221.615,34917,64659,73042.615,172618.615,343840.23,358203,
5272,34437,67075,94601.49,196113.49,34609,66541,94601.49,195751.49,391864.98,374238,
2962,11980,20381,4830.34,37191.34,8348,21692,4830.34,34870.34,72061.68,64749,
1409,87888.5541,40354.6579,83964.612559,212207.824559,61599.3522,39928.6579,83964.612559,185492.622659,397700.44722,340980,15298
9635,91923,61224,65935.18,219082.18,92071,61192,65935.18,219198.18,438280.36,397465,
4131,1043,2269,1034.15,4346.15,1262,2266,1034.15,4562.15,8908.3,10618,
6206,7115,2647,1161.625,10923.625,6758,2646,1161.625,10565.625,21489.25,22903,
6029,25319,18465,56150.027365,99934.027365,23057,18495,56150.027365,97702.027365,197636.05473,181620,
1965,31367,26922,9112.485,67401.485,28759,26967,9112.485,64838.485,132239.97,131917,
3839,40925,66016,48612.09,155553.09,56192,66002,48612.09,170806.09,326359.18,601025,
6469,113121,209772,146088.35,468981.35,108416,212362,146088.35,466866.35,935847.7,917447,142905
5514,13394,14176,42487.935,70057.935,12515,16662,42487.935,71664.935,141722.87,141753,
1132,43792,45300,2645.61,91737.61,43522,45210,2645.61,91377.61,183115.22,165597,
5172,187518,300523.34,687315.24815,1175356.58815,191587,303862.3,687315.24815,1182764.54815,2358121.1363,2246740,13920
7443,274458,216452,701525.435,1192435.435,270326,216641,701525.435,1188492.435,2380927.87,2373714,50279
7922,570,1601,0,2171,628,1606,0,2234,4405,4297,
6855,5229,10560,17128.595,32917.595,6920,10669,17128.595,34717.595,67635.19,74247,
7032,8102,7283,26730.265,42115.265,9907,7306,26730.265,43943.265,86058.53,86829,
6275,4144,57,920.225,5121.225,3042,58,920.225,4020.225,9141.45,8963,
4892,90493,60321,42170.165,192984.165,96073,60916,42170.165,199159.165,392143.33,373914,
1463,71397,79591,112313.245,263301.245,69714,79713,112313.245,261740.245,525041.49,488401,
7328,48906,72636,21269.66,142811.66,50336,69905,21269.66,141510.66,284322.32,291724,114
2218,61707,50280,3311.815,115298.815,63475,50263,3311.815,117049.815,232348.63,262189,
1996,1087,679,1824.75,3590.75,1146,804,1824.75,3774.75,7365.5,6769,
2325,18233,14423,4364.505,37020.505,17304,14397,4364.505,36065.505,73086.01,70276,
9725,16272,14710,9791.185,40773.185,13806,18883,9791.185,42480.185,83253.37,73105,
2900,20376,49316,14037.285,83729.285,17002,53113,14037.285,84152.285,167881.57,161558,
5138,53665,63165,266424.905,383254.905,57362,62914,266424.905,386700.905,769955.81,699086,
9681,64950,61668,41216.93,167834.93,64417,61678,41216.93,167311.93,335146.86,301923,505
9682,87361,73049,67975.745,228385.745,83453,73067,67975.745,224495.745,452881.49,417302,
5146,159348.0265,215092.5834,470591.65952,845032.26942,171139.2432,215062.5834,470591.65952,856793.48612,1701825.7555,1648554,
9610,2626,12238,436.5,15300.5,4006,12491,436.5,16933.5,32234,29751,
6276,1107,250,809.125,2166.125,1549,253,809.125,2611.125,4777.25,6838,
6280,50213,128813,9929.81,188955.81,53021,128825,9929.81,191775.81,380731.62,385532,5738
2825,7443,7807,501.855,15751.855,8632,7903,501.855,17036.855,32788.71,30900,
8155,1745,3395,4267,9407,1610,3391,4267,9268,18675,19601,
5139,127166,124681,497023.14398,748870.14398,107792,124595,497023.14398,729410.14398,1478280.288,1487583,675810
2955,19615,34446,22074.02,76135.02,18680,37375,22074.02,78129.02,154264.04,130173,2224
5631,806427,1381205,1145853.135,3333485.135,877322,1342051,1145853.135,3365226.135,6698711.27,6542687,618835
8567,152448,160612,32970.6,346030.6,143227,162412,32970.6,338609.6,684640.2,628046,
5588,190111.1856,119013.8053,335718.28706,644843.27796,105919.5025,117768.8091,335718.28706,559406.59866,1204249.8766,1264566,
3563,4499,16195,1227.71,21921.71,4516,16220,1227.71,21963.71,43885.42,37190,
7299,3479,1211,764.955,5454.955,3587,2144,764.955,6495.955,11950.91,12640,
4300,12074,988,463.45,13525.45,11188,987,463.45,12638.45,26163.9,30941,
7930,4818,452,504.125,5774.125,4679,455,504.125,5638.125,11412.25,10353,
6281,4496,6351,2461.24,13308.24,5464,6516,2461.24,14441.24,27749.48,25305,28
5364,48346.788,48053.5907,179641.5293,276041.908,45969.7158,47983.5907,179641.5293,273594.8358,549636.7438,535300,
6977,102449.9879,51685.9157,118833.45944,272969.36304,70379.2283,51761.2002,118833.45944,240973.88794,513943.25097,456772,
6867,94447.4823,77307.8631,250372.62129,422127.96669,118347.1089,77162.7353,250372.62129,445882.46549,868010.43217,944125,79188
6978,12598.7283,7607.8828,18982.428377,39189.039477,13741.0323,7704.8828,18982.428377,40428.343477,79617.382954,68367,
3053,44405,64489,93288.26,202182.26,44800,64880,93288.26,202968.26,405150.52,432636,
7300,1176,520,339.175,2035.175,1582,788,339.175,2709.175,4744.35,6000,
2896,30357,65012,15357.02,110726.02,18581,67074,15357.02,101012.02,211738.04,207613,
6075,22076.5456,22880,72476.94156,117433.48716,31983.1824,23067,72476.94156,127527.12396,244960.61112,206767,
2585,5213,9650,2336.525,17199.525,4267,11089,2336.525,17692.525,34892.05,34551,
4577,28476,15495,70086.83,114057.83,28566,15309,70086.83,113961.83,228019.66,163569,
9810,70406,47213,49187.72,166806.72,70873,47210,49187.72,167270.72,334077.44,300602,
2845,12223,14239,9852.235,36314.235,12380,16326,9852.235,38558.235,74872.47,64310,
7266,12853,8816,1372.275,23041.275,13849,8890,1372.275,24111.275,47152.55,49454,
2295,9596,8344,1540.365,19480.365,8657,9383,1540.365,19580.365,39060.73,35229,
8411,161012,297104,32956.29,491072.29,172551,281645,32956.29,487152.29,978224.58,940437,23303
4521,29128,32182,743.575,62053.575,30154,32488,743.575,63385.575,125439.15,123775,
2572,7002,8052,4742.795,19796.795,5845,9718,4742.795,20305.795,40102.59,37646,
2229,15510,22168,107.925,37785.925,16086,22178,107.925,38371.925,76157.85,69251,
5173,7479,8175,5582.365,21236.365,8859,8179,5582.365,22620.365,43856.73,40127,
7568,8750,19735,2939.075,31424.075,8943,19756,2939.075,31638.075,63062.15,54693,
5037,4012,9893,18315.155,32220.155,4373,11625,18315.155,34313.155,66533.31,58394,
5947,9440,5728,9900.145,25068.145,10343,5925,9900.145,26168.145,51236.29,47150,
9726,138665,99723,93276.82,331664.82,147202,99659,93276.82,340137.82,671802.64,569780,262
9727,113510,77710,108969.5,300189.5,106804,77709,108969.5,293482.5,593672,492942,
8241,3941,4151,2264.285,10356.285,4537,5730,2264.285,12531.285,22887.57,21608,
5450,55454.02,131101,84975.035,271530.055,53630.73,131204,84975.035,269809.765,541339.82,548661,37928
1413,70475.986,40342.2794,84336.831487,195155.096887,68946.4099,39851.1342,84336.831487,193134.375587,388289.47247,334129,
5560,58459.1071,79806.0928,188461.75935,326726.95925,53171.2687,79999.1008,188461.75935,321632.12885,648359.08809,670669,
5561,70452.3255,194945.7223,151812.03678,417210.08458,65834.299,193818.7301,151812.03678,411465.06588,828675.15047,855983,
5589,57325.2523,55193.2679,110260.42042,222778.94062,57222.2911,55318.2732,110260.42042,222800.98472,445579.92535,442406,
1033,11563,14286,216.3,26065.3,11049,14242,216.3,25507.3,51572.6,49699,
1145,13827,15006,283.9,29116.9,16239,14976,283.9,31498.9,60615.8,58232,
5940,15707,13565,16962.58,46234.58,17212,13893,16962.58,48067.58,94302.16,95747,
3007,10943,10608,13352.26,34903.26,10944,11362,13352.26,35658.26,70561.52,75976,
2767,28257,18131,12207.98,58595.98,39620,18177,12207.98,70004.98,128600.96,108900,
3191,22107,14179,36905.286085,73191.286085,23589.0798,14332,36905.286085,74826.365885,148017.65197,154428,
2557,3864,616,381.75,4861.75,4206,628,381.75,5215.75,10077.5,12765,
4458,4289,10127,41842.385,56258.385,4412,10093,41842.385,56347.385,112605.77,112652,
1521,64944.9159,47232.263,87400.251374,199577.430274,35437.4425,45732.263,87400.251374,168569.956874,368147.38715,340409,
7374,709,519,1004.87,2232.87,944,688,1004.87,2636.87,4869.74,3964,
1533,25501,45660,84497.875,155658.875,25954,45843,84497.875,156294.875,311953.75,316348,
6804,12143,10890,28024.4,51057.4,14508,11826,28024.4,54358.4,105415.8,115991,
6827,199363,276241,331828.18,807432.18,210692,277256,331828.18,819776.18,1627208.36,1666797,
6879,168923.8114,182422,529009.51973,880355.33113,180817.8739,182903,529009.51973,892730.39363,1773085.7248,1770874,
1543,138951,375364.93,785504.005,1299819.935,142764,383982.85,785504.005,1312250.855,2612070.79,2534192,1769
5140,6324,7111,18812.735,32247.735,7575,7314,18812.735,33701.735,65949.47,59722,
6012,39982.3795,32693.4229,88247.091078,160922.893478,35808.3007,32836.4229,88247.091078,156891.814678,317814.70816,328145,
7401,5767.7704,3460.7686,6306.455075,15534.994075,8501.5039,3681.7686,6306.455075,18489.727575,34024.72165,36457,
2027,2815,2108,1211.25,6134.25,3228,2096,1211.25,6535.25,12669.5,10679,
8213,178479,319546,67192.515,565217.515,185624,278910,67192.515,531726.515,1096944.03,1054919,153
1397,171175.7146,269689.6828,338458.48297,779323.88037,128136.9747,270954.6828,338458.48297,737550.14047,1516874.0208,1424742,136035
2230,17213,21721,5349.555,44283.555,18022,21868,5349.555,45239.555,89523.11,70088,
4579,1328,145,1652.26,3125.26,1882,150,1652.26,3684.26,6809.52,4688,
8009,62852,84607,23164.07,170623.07,64981,84594,23164.07,172739.07,343362.14,312719,
9246,3417,2775,1879.33,8071.33,3333,2773,1879.33,7985.33,16056.66,14421,
6902,13757,18514,17536.75,49807.75,14279,17865,17536.75,49680.75,99488.5,91867,29
6905,9050,17267,18968.29,45285.29,9263,17827,18968.29,46058.29,91343.58,94418,
5633,118754,215995,376311.4633,711060.4633,125081,223171,376311.4633,724563.4633,1435623.9266,1399842,85099
5489,57273,126196,234402.9805,417871.9805,54032,129184,234402.9805,417618.9805,835490.961,842545,
5219,129335,382104,330433.96175,841872.96175,140574,372208,330433.96175,843215.96175,1685088.9235,1569482,18882
1398,33262.7504,55476.2824,72415.961565,161154.994365,38219.4632,65896.2824,72415.961565,176531.707165,337686.70153,315346,
6070,216654,249242,246775.145,712671.145,222583,247810,246775.145,717168.145,1429839.29,1407219,
6528,7754,16440,3375.615,27569.615,10621,16288,3375.615,30284.615,57854.23,61927,11359
6845,18669,30253,156452.68,205374.68,19883,30813,156452.68,207148.68,412523.36,418145,
2826,10131,8785,703.145,19619.145,9742,8838,703.145,19283.145,38902.29,35850,
2604,3206,12215,2935.19,18356.19,2673,14367,2935.19,19975.19,38331.38,35871,
4594,4592,1807,1180.045,7579.045,7783,1834,1180.045,10797.045,18376.09,19126,
5532,268414,384259,321780.955,974453.955,253040,394642,321780.955,969462.955,1943916.91,1911821,188792
6260,121,10,293.535,424.535,261,6,293.535,560.535,985.07,80,
4079,15057,38547,1866.45,55470.45,14446,38240,1866.45,54552.45,110022.9,114021,
2428,12070,1391,827.975,14288.975,13461,1408,827.975,15696.975,29985.95,29159,
2146,1683,9,178.65,1870.65,1845,8,178.65,2031.65,3902.3,3627,
9634,19653,16205,12510.285,48368.285,23407,16210,12510.285,52127.285,100495.57,80860,
7569,3558,3772,1045.19,8375.19,3797,3770,1045.19,8612.19,16987.38,15513,
5289,17047.581,13991.4064,48410.695584,79449.682984,15841.7514,13765.3864,48410.695584,78017.833384,157467.51637,158560,
3186,151730.6828,210679,259335.27468,621744.95748,148185.8464,209523,259335.27468,617044.12108,1238789.0786,1229764,49506
5050,55758.3766,69689.1764,287987.80994,413435.36294,45795.2857,78414.1764,287987.80994,412197.27204,825632.63498,809031,
3513,9607,14632,222.85,24461.85,11983,14631,222.85,26836.85,51298.7,43467,
9419,378607,296397,251998.265,927002.265,242928,236410,251998.265,731336.265,1658338.53,1571356,288127
5490,233224,552180.71,916782.995,1702187.705,239438,552491.53,916782.995,1708712.525,3410900.23,3476939,540432
2768,49008,88190,27741.985,164939.985,40919,91355,27741.985,160015.985,324955.97,275686,685
5220,32314,70634,178380.435,281328.435,36270,68913,178380.435,283563.435,564891.87,544161,
8498,39267,35103,17880.14,92250.14,47609,38525,17880.14,104014.14,196264.28,163647,
1434,12665.8077,16481.3901,18105.206683,47252.404483,11728.3295,17991.3901,18105.206683,47824.926283,95077.330766,97101,
2860,36018,72075,23708.92,131801.92,30073,78436,23708.92,132217.92,264019.84,245950,1312
6283,4514,358,500.5,5372.5,4424,358,500.5,5282.5,10655,8492,
3845,40803,40270,36371.17,117444.17,43125,40272,36371.17,119768.17,237212.34,215511,
3908,7640,9634,4148.575,21422.575,6241,9635,4148.575,20024.575,41447.15,42294,
7091,17,6,0,23,149,6,0,155,178,,
2861,53599,66751,50546.69,170896.69,40962,77688,50546.69,169196.69,340093.38,250848,
8524,79514,94656,18648.14,192818.14,81346,92956,18648.14,192950.14,385768.28,368436,5170
6220,11810,4712,7695.94,24217.94,13940,4745,7695.94,26380.94,50598.88,44988,
5893,38608,33672,75545.94,147825.94,39916,34673,75545.94,150134.94,297960.88,258244,
1148,17931,30030,1615.225,49576.225,15940,30478,1615.225,48033.225,97609.45,95112,
7887,3473,699,2202.575,6374.575,3678,699,2202.575,6579.575,12954.15,10297,
9981,159339.5,162592,155962.395,477893.895,151840.5,162720,155962.395,470522.895,948416.79,889194,57
9982,34,38,0,72,56,45,0,101,173,213,
2656,8378,670,200.65,9248.65,8349,664,200.65,9213.65,18462.3,16712,136
8647,1226,354,247.2,1827.2,1089,351,247.2,1687.2,3514.4,3513,
2149,11520,9371,4934.19,25825.19,11923,9385,4934.19,26242.19,52067.38,47764,877
1391,188512,298253,234995.82,721760.82,200194,306940,234995.82,742129.82,1463890.64,1381635,30092
1522,33954.067,60324.0155,102899.24522,197177.32772,36474.723,66977.0155,102899.24522,206350.98372,403528.31145,383198,
4028,8911,15219,14008.865,38138.865,11093,15226,14008.865,40327.865,78466.73,81865,
4524,14707,10804,8959.4,34470.4,20360,10776,8959.4,40095.4,74565.8,74930,
3146,52991,113294,100281.35,266566.35,51141,122794,100281.35,274216.35,540782.7,541712,
8129,277,6,0,283,243,6,0,249,532,714,
3607,83287,223578,95619.14,402484.14,79089,223256,95619.14,397964.14,800448.28,732320,37762
5174,49622,92627,224688.08,366937.08,53071,91352,224688.08,369111.08,736048.16,699742,
5066,185132.4807,166027.1676,466543.11904,817702.76734,167158.323,167297.1676,466543.11904,800998.60964,1618701.377,1636337,856704
5590,60776,52676,128982.095,242434.095,63497,52700,128982.095,245179.095,487613.19,521726,
6818,47331,35978,68878.395,152187.395,23271,33673,68878.395,125822.395,278009.79,303404,
6085,135705.99,158378,362213.03975,656297.02975,164531.88,160349,362213.03975,687093.91975,1343390.9495,1287353,8662
8067,12614,1692,10396.675,24702.675,14619,1718,10396.675,26733.675,51436.35,27628,
2138,10068,1487,1256.535,12811.535,10566,1509,1256.535,13331.535,26143.07,27223,
5417,1203,3379,3631.72,8213.72,1909,3378,3631.72,8918.72,17132.44,10381,
7766,5983,3996,1529.35,11508.35,6270,3978,1529.35,11777.35,23285.7,24071,5991
7506,51907,95006,26061.83,172974.83,63840,95001,26061.83,184902.83,357877.66,339283,3034
3194,4664,3325,5798.44,13787.44,5173,3484,5798.44,14455.44,28242.88,25946,
2691,1237,1332,0,2569,1226,1456,0,2682,5251,5696,
5235,75159,95151,212091.19,382401.19,74119,98018,212091.19,384228.19,766629.38,722125,
9909,77059,40630,29133.21,146822.21,59997,40627,29133.21,129757.21,276579.42,220388,
3054,193471.0626,351073.0168,301748.86408,846292.94348,204773.024,351898.0168,301748.86408,858419.90488,1704712.8484,1934104,22567
5202,14389,15367.12,60527.46,90283.58,18414,15909.11,60527.46,94850.57,185134.15,204809,
6919,99091.9367,83878.104,363991.49575,546961.53645,96981.0283,83792.104,363991.49575,544764.62805,1091726.1645,1220851,
3314,24526,25939,7358.55,57823.55,25426,26073,7358.55,58857.55,116681.1,107394,
2356,27431,39121,362.27,66914.27,26810,39154,362.27,66326.27,133240.54,117664,
5236,32571,30228,174050.375,236849.375,35127,30371,174050.375,239548.375,476397.75,459272,
9983,44843,27670,25725.74,98238.74,48622,27673,25725.74,102020.74,200259.48,165924,
9676,28900,18754,28421.7,76075.7,30476,18756,28421.7,77653.7,153729.4,136912,
9630,47603,17264,21959.735,86826.735,47059,17267,21959.735,86285.735,173112.47,153629,
2231,46548,39831,483.16,86862.16,51073,39834,483.16,91390.16,178252.32,158618,
5539,53566,22410,41165.8,117141.8,60272,22605,41165.8,124042.8,241184.6,222760,29735
5591,27481,23557,80621.44,131659.44,26983,23651,80621.44,131255.44,262914.88,261187,
1870,22047,68104,18590.635,108741.635,24031,72862,18590.635,115483.635,224225.27,227474,
2398,16841,34891,10131.11,61863.11,13107,41087,10131.11,64325.11,126188.22,113575,16027
5880,18240,17922,31205.67,67367.67,19876,18540,31205.67,69621.67,136989.34,112241,
6086,249628,324225,445223.515,1019076.515,260543,324374,445223.515,1030140.515,2049217.03,1948003,62954
5107,156712.5555,190461,677989.58922,1025163.14472,136104.1002,190591,677989.58922,1004684.68942,2029847.8341,1990687,405558
6880,68029,123253,275200.995,466482.995,65556,122914,275200.995,463670.995,930153.99,968747,
5141,2725,4791,6895.98,14411.98,4010,4713,6895.98,15618.98,30030.96,31131,
2901,4898,12685,4309.75,21892.75,5001,14559,4309.75,23869.75,45762.5,45709,
1221,24440,11899,9432.575,45771.575,26267,12050,9432.575,47749.575,93521.15,101671,
5308,3195,3240,9217.315,15652.315,4710,3265,9217.315,17192.315,32844.63,31529,
5941,5361,1584,1578.175,8523.175,5475,1569,1578.175,8622.175,17145.35,16493,
2437,29324,71558,6612.565,107494.565,24210,63716,6612.565,94538.565,202033.13,215184,829
9738,12540,12407,9025.57,33972.57,14345,12406,9025.57,35776.57,69749.14,72031,12563
6979,68244.0643,41634.4026,82155.011657,192033.478557,44094.0087,41637.4026,82155.011657,167886.422957,359919.90151,300122,
4794,4115,7465,1918.58,13498.58,4592,7743,1918.58,14253.58,27752.16,22077,
5717,26790,78073,19293.105,124156.105,28996,79683,19293.105,127972.105,252128.21,256356,4606
8436,9021,5719,1268.415,16008.415,10753,5965,1268.415,17986.415,33994.83,26959,
5418,101196.0618,124840,293957.41474,519993.47654,84920.2514,124936,293957.41474,503813.66614,1023807.1427,981820,
5523,62639,88722,104536.56,255897.56,63392,93059,104536.56,260987.56,516885.12,510242,
2193,80213,95648,961.26,176822.26,84248,95658,961.26,180867.26,357689.52,348913,16522
2432,9973,461,268.475,10702.475,10199,463,268.475,10930.475,21632.95,26070,
2828,8171,8913,1416.48,18500.48,9001,8943,1416.48,19360.48,37860.96,33823,
4189,122,233,0,355,157,233,0,390,745,904,
5365,78722,116432,216789.02,411943.02,88529,115940,216789.02,421258.02,833201.04,844231,
8212,40986,33817,24866.145,99669.145,40310,48978,24866.145,114154.145,213823.29,208661,
6015,51927.1044,34771.282,105778.14558,192476.53198,48497.5566,34906.282,105778.14558,189181.98418,381658.51617,362488,
8499,147483,129319,72744.47,349546.47,140562,124685,72744.47,337991.47,687537.94,614971,
5309,183747,324195,518438.35,1026380.35,206424,315345,518438.35,1040207.35,2066587.7,2032556,76684
5562,30319,39108,73126.645,142553.645,33821,39225,73126.645,146172.645,288726.29,297462,
2105,5157,1555,126.625,6838.625,5525,1559,126.625,7210.625,14049.25,14604,
8720,43543,54958,15402.18,113903.18,45978,62901,15402.18,124281.18,238184.36,217310,
2399,309,371,113.3,793.3,238,367,113.3,718.3,1511.6,2070,
2303,29345,39907,4135.345,73387.345,29293,38411,4135.345,71839.345,145226.69,139810,
5563,63060.7284,57787.6489,133953.66188,254802.03918,69255.0281,58861.8489,133953.66188,262070.53888,516872.57806,501654,88
